Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
Oct 7, 2018	113-3474271-1073030	99-XD7Z-BADC	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.95		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	113-3474271-1073030	99-XD7Z-BADC	Order Payment	Product charges		$12.97	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	113-3474271-1073030	99-XD7Z-BADC	Order Payment	Other	Product Tax	$0.78		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	111-6103114-9018663	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	111-6103114-9018663	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.63		Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	111-6103114-9018663	SN-Z9YH-LPU6	Order Payment	Product charges		$17.50	1	Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	114-2904461-6799441	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	114-2904461-6799441	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.54		Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	114-2904461-6799441	SN-Z9YH-LPU6	Order Payment	Product charges		$16.95	1	Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	111-0061234-9935472	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	111-0061234-9935472	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.65		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	111-0061234-9935472	3W-BPE9-F9IR	Order Payment	Product charges		$11.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	114-6328404-8780248	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 7, 2018	114-6328404-8780248	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 7, 2018	114-6328404-8780248	YL-ODHG-X4FA	Order Payment	Product charges		$15.99	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 7, 2018	112-0105301-6022671	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	112-0105301-6022671	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.54		Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	112-0105301-6022671	SN-Z9YH-LPU6	Order Payment	Product charges		$16.95	1	Exederm Shampoo, 8 fl. Ounce
Oct 7, 2018	111-7393630-2135409	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	111-7393630-2135409	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.65		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	111-7393630-2135409	3W-BPE9-F9IR	Order Payment	Amazon fees	Shipping Chargeback	$-5.99		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	111-7393630-2135409	3W-BPE9-F9IR	Order Payment	Product charges		$11.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	111-7393630-2135409	3W-BPE9-F9IR	Order Payment	Other	Shipping	$5.99		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	112-4564610-5770616	AL-4O0H-7PPZ	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	112-4564610-5770616	AL-4O0H-7PPZ	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.65		Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	112-4564610-5770616	AL-4O0H-7PPZ	Order Payment	Product charges		$17.66	1	Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	114-8929803-5437836	99-XD7Z-BADC	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	114-8929803-5437836	99-XD7Z-BADC	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.95		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	114-8929803-5437836	99-XD7Z-BADC	Order Payment	Product charges		$12.97	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	112-0625361-3041839	UC-6NZR-J43C	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 7, 2018	112-0625361-3041839	UC-6NZR-J43C	Order Payment	Amazon fees	Referral Fee on Item Price	$-15.90		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 7, 2018	112-0625361-3041839	UC-6NZR-J43C	Order Payment	Product charges		$52.99	1	HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 7, 2018	112-0625361-3041839	UC-6NZR-J43C	Order Payment	Product charges		$52.99	1	HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 7, 2018	112-7317345-4995457	AL-4O0H-7PPZ	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	112-7317345-4995457	AL-4O0H-7PPZ	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.65		Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	112-7317345-4995457	AL-4O0H-7PPZ	Order Payment	Amazon fees	Shipping Chargeback	$-5.99		Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	112-7317345-4995457	AL-4O0H-7PPZ	Order Payment	Product charges		$17.66	1	Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	112-7317345-4995457	AL-4O0H-7PPZ	Order Payment	Other	Shipping	$5.99		Raid Jumbo Fly Stick (Pack of 3)
Oct 7, 2018	113-7850586-5720263	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	113-7850586-5720263	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.65		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	113-7850586-5720263	3W-BPE9-F9IR	Order Payment	Product charges		$11.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 7, 2018	114-1712818-1301036	KE-EOIJ-HNG9	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 7, 2018	114-1712818-1301036	KE-EOIJ-HNG9	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.50		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 7, 2018	114-1712818-1301036	KE-EOIJ-HNG9	Order Payment	Product charges		$49.99	1	HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 7, 2018	113-0200610-7710612	99-XD7Z-BADC	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	113-0200610-7710612	99-XD7Z-BADC	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.95		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	113-0200610-7710612	99-XD7Z-BADC	Order Payment	Product charges		$12.97	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	113-0200610-7710612	99-XD7Z-BADC	Order Payment	Promo rebates		$0.00	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	113-0200610-7710612	99-XD7Z-BADC	Order Payment	Promo rebates	Shipping	$-3.07		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	113-0200610-7710612	99-XD7Z-BADC	Order Payment	Other	Shipping	$3.07		Casabella Rectangular Storage Caddy, 4 gallons
Oct 7, 2018	114-8853681-9661812	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 7, 2018	114-8853681-9661812	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 7, 2018	114-8853681-9661812	YL-ODHG-X4FA	Order Payment	Product charges		$31.98	2	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 7, 2018	114-6444136-4155406	8G-X7W0-6URW	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Pyrex 6-Ounce Custard Cups, Set of 4
Oct 7, 2018	114-6444136-4155406	8G-X7W0-6URW	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.27		Pyrex 6-Ounce Custard Cups, Set of 4
Oct 7, 2018	114-6444136-4155406	8G-X7W0-6URW	Order Payment	Product charges		$15.10	1	Pyrex 6-Ounce Custard Cups, Set of 4
Oct 7, 2018	113-7298485-4929822	G4-JSCZ-D46D	Other	FBA Inventory Reimbursement - Customer Return		$30.80	1	HempFusion HempExtract 5.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 6, 2018	111-7062212-3905058	UC-6NZR-J43C	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 6, 2018	111-7062212-3905058	UC-6NZR-J43C	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.95		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 6, 2018	111-7062212-3905058	UC-6NZR-J43C	Order Payment	Product charges		$52.99	1	HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 6, 2018	114-1009474-3347443	99-XD7Z-BADC	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-1009474-3347443	99-XD7Z-BADC	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.95		Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-1009474-3347443	99-XD7Z-BADC	Order Payment	Product charges		$12.97	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	113-0962775-0599461	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-7.23		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 6, 2018	113-0962775-0599461	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.72		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 6, 2018	113-0962775-0599461	68-7E9G-AY61	Order Payment	Product charges		$24.72	3	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.95		Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Product charges		$12.97	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Promo rebates		$0.00	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Promo rebates		$0.00	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Promo rebates	Shipping	$-3.00		Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Other	Product Tax	$0.78		Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-6652136-3924248	99-XD7Z-BADC	Order Payment	Other	Shipping	$3.00		Casabella Rectangular Storage Caddy, 4 gallons
Oct 6, 2018	114-4091012-6930630	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-2.41		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 6, 2018	114-4091012-6930630	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.24		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 6, 2018	114-4091012-6930630	68-7E9G-AY61	Order Payment	Product charges		$8.24	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 5, 2018	112-1233380-3337054	KE-EOIJ-HNG9	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 5, 2018	112-1233380-3337054	KE-EOIJ-HNG9	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.50		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 5, 2018	112-1233380-3337054	KE-EOIJ-HNG9	Order Payment	Amazon fees	Shipping Chargeback	$-0.24		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 5, 2018	112-1233380-3337054	KE-EOIJ-HNG9	Order Payment	Product charges		$49.99	1	HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 5, 2018	112-1233380-3337054	KE-EOIJ-HNG9	Order Payment	Other	Shipping	$0.24		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 5, 2018	111-8949252-9040251	99-XD7Z-BADC	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Casabella Rectangular Storage Caddy, 4 gallons
Oct 5, 2018	111-8949252-9040251	99-XD7Z-BADC	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.95		Casabella Rectangular Storage Caddy, 4 gallons
Oct 5, 2018	111-8949252-9040251	99-XD7Z-BADC	Order Payment	Product charges		$12.97	1	Casabella Rectangular Storage Caddy, 4 gallons
Oct 5, 2018	113-2428485-6321841	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	113-2428485-6321841	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	113-2428485-6321841	YL-ODHG-X4FA	Order Payment	Product charges		$31.98	2	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	114-4245606-9524220	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-22.33		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	114-4245606-9524220	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-16.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	114-4245606-9524220	YL-ODHG-X4FA	Order Payment	Product charges		$15.99	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	114-4245606-9524220	YL-ODHG-X4FA	Order Payment	Product charges		$79.95	5	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	114-4245606-9524220	YL-ODHG-X4FA	Order Payment	Product charges		$15.99	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 5, 2018	113-6619029-6316230	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.82		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 5, 2018	113-6619029-6316230	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.48		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 5, 2018	113-6619029-6316230	68-7E9G-AY61	Order Payment	Product charges		$16.48	2	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 5, 2018	112-6644308-7309050	AL-4O0H-7PPZ	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Raid Jumbo Fly Stick (Pack of 3)
